Cruise	Station	Type	Year	Month	Day	Hour	Minute	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	QV:ODV:Bot Depth [m]	Secchi Depth [m]:METAVAR:FLOAT	QV:ODV:Secchi Depth [m]	Depth [m]	QV:ODV:Depth [m]	Pressure [dbar]	QV:ODV:Pressure [dbar]	Temperature [degC]	QV:ODV:Temperature [degC]	Practical Salinity [dmnless]	QV:ODV:Practical Salinity [dmnless]	Dissolved Oxygen [ml/l]	QV:ODV:Dissolved Oxygen [ml/l]
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	10.00	0		1	8.654	0	10.855	0	7.6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	10.20	0		1	8.654	0	10.87	0	7.6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	10.40	0		1	8.654	0	10.839	0	7.6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	10.60	0		1	8.664	0	10.929	0	7.6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	10.80	0		1	8.664	0	10.898	0	7.6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	11.00	0		1	8.664	0	10.96	0	7.6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	11.20	0		1	8.673	0	11.018	0	7.6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	11.40	0		1	8.673	0	11.018	0	7.6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	11.60	0		1	8.683	0	11.03	0	7.6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	11.80	0		1	8.683	0	11.061	0	7.6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	12.00	0		1	8.683	0	11.061	0	7.6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	12.20	0		1	8.673	0	11.049	0	7.6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	12.40	0		1	8.673	0	11.064	0	7.6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	12.60	0		1	8.664	0	11.067	0	7.6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	12.80	0		1	8.664	0	11.052	0	7.6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	13.00	0		1	8.644	0	11.058	0	7.6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	13.20	0		1	8.644	0	11.058	0	7.6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	13.40	0		1	8.614	0	11.083	0	7.6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	13.60	0		1	8.604	0	11.132	0	7.6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	13.80	0		1	8.604	0	11.225	0	7.6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	14.00	0		1	8.664	0	11.718	0	7.5	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	14.20	0		1	8.693	0	12.877	0	7.5	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	14.40	0		1	8.772	0	15.006	0	7.3	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	14.60	0		1	8.782	0	16.069	0	7.2	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	14.80	0		1	8.851	0	19.846	0	7	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	15.00	0		1	8.93	0	21.225	0	6.9	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	15.20	0		1	9.079	0	22.415	0	6.8	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	15.40	0		1	9.187	0	22.543	0	6.8	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	15.60	0		1	9.227	0	22.649	0	6.7	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	15.80	0		1	9.246	0	22.62	0	6.7	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	16.00	0		1	9.256	0	23.074	0	6.7	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	16.20	0		1	9.306	0	23.157	0	6.7	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	16.40	0		1	9.355	0	23.272	0	6.6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	16.60	0		1	9.355	0	23.338	0	6.5	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	16.80	0		1	9.345	0	23.377	0	6.5	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	17.00	0		1	9.355	0	23.403	0	6.6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	17.20	0		1	9.375	0	23.505	0	6.6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	17.40	0		1	9.365	0	23.397	0	6.6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	17.60	0		1	9.385	0	23.564	0	6.6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	17.80	0		1	9.385	0	23.482	0	6.6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	18.00	0		1	9.385	0	23.433	0	6.6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	18.20	0		1	9.395	0	23.607	0	6.6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	18.40	0		1	9.405	0	23.699	0	6.5	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	18.60	0		1	9.434	0	23.843	0	6.5	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	18.80	0		1	9.513	0	24.201	0	6.5	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	19.00	0		1	9.533	0	24.269	0	6.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	19.20	0		1	9.523	0	24.588	0	6.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	19.40	0		1	9.602	0	24.55	0	6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	19.60	0		1	9.652	0	24.729	0	6.2	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	19.80	0		1	9.691	0	24.751	0	6.2	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	20.00	0		1	9.711	0	25.066	0	6.1	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	20.20	0		1	9.79	0	25.617	0	6.0	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	20.40	0		1	9.81	0	25.521	0	5.9	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	20.60	0		1	9.859	0	25.896	0	5.8	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	20.80	0		1	9.849	0	25.772	0	5.7	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	21.00	0		1	9.958	0	26.021	0	6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	21.20	0		1	9.958	0	26.07	0	5.5	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	21.40	0		1	10.136	0	26.48	0	5.5	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	21.60	0		1	10.215	0	27.093	0	5.3	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	21.80	0		1	10.254	0	27.374	0	5.2	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	22.00	0		1	10.333	0	28.758	0	5.0	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	22.20	0		1	10.353	0	28.709	0	4.8	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	22.40	0		1	10.462	0	28.77	0	4.8	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	22.60	0		1	10.511	0	29.173	0	4.7	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	22.80	0		1	10.62	0	29.692	0	4.6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	23.00	0		1	10.679	0	30.3	0	4.5	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	23.20	0		1	10.827	0	30.405	0	4.3	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	23.40	0		1	10.817	0	31.219	0	4.1	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	23.60	0		1	10.877	0	31.233	0	4.1	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	23.80	0		1	10.906	0	31.093	0	4.0	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	24.00	0		1	10.906	0	31.06	0	4.0	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	24.20	0		1	10.926	0	31.535	0	4.0	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	24.40	0		1	10.946	0	31.584	0	3.9	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	24.60	0		1	10.975	0	31.689	0	3.9	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	24.80	0		1	10.995	0	31.869	0	3.9	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	25.00	0		1	11.005	0	31.729	0	3.9	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	25.20	0		1	11.015	0	31.983	0	3.9	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	25.40	0		1	11.025	0	31.99	0	3.8	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	25.60	0		1	11.035	0	31.719	0	3.8	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	25.80	0		1	11.025	0	31.81	0	3.9	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	26.20	0		1	11.064	0	32.103	0	3.8	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	26.40	0		1	11.064	0	31.725	0	3.8	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	26.60	0		1	11.064	0	31.939	0	3.8	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	26.80	0		1	11.064	0	32.382	0	3.8	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	27.20	0		1	11.104	0	32.347	0	3.6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	27.40	0		1	11.124	0	32.493	0	3.6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	27.60	0		1	11.134	0	32.336	0	3.6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	27.80	0		1	11.153	0	32.647	0	3.6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	28.00	0		1	11.153	0	32.647	0	3.6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	28.20	0		1	11.163	0	32.638	0	3.6	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	28.40	0		1	11.173	0	32.645	0	4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	28.60	0		1	11.213	0	32.725	0	4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	28.80	0		1	11.213	0	32.692	0	4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	29.00	0		1	11.222	0	32.748	0	4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	29.20	0		1	11.232	0	32.69	0	4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	29.40	0		1	11.232	0	32.69	0	4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	29.60	0		1	11.242	0	32.714	0	4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	29.80	0		1	11.252	0	32.721	0	4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	30.00	0		1	11.252	0	32.754	0	4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	30.20	0		1	11.252	0	32.721	0	4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	30.40	0		1	11.252	0	32.77	0	4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	30.60	0		1	11.262	0	32.778	0	4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	30.80	0		1	11.262	0	32.745	0	4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	31.00	0		1	11.262	0	32.777	0	4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	31.20	0		1	11.272	0	32.768	0	4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	31.40	0		1	11.262	0	32.777	0	4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	31.60	0		1	11.272	0	32.801	0	4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	31.80	0		1	11.282	0	32.825	0	4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	32.00	0		1	11.282	0	32.776	0	4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	32.20	0		1	11.282	0	32.808	0	4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	32.40	0		1	11.292	0	32.816	0	4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	32.60	0		1	11.292	0	32.815	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	32.80	0		1	11.282	0	32.824	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	33.00	0		1	11.282	0	32.808	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	33.20	0		1	11.282	0	32.808	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	33.40	0		1	11.282	0	32.824	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	33.60	0		1	11.282	0	32.808	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	33.80	0		1	11.282	0	32.824	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	34.00	0		1	11.282	0	32.824	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	34.40	0		1	11.262	0	32.858	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	34.80	0		1	11.272	0	32.898	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	35.00	0		1	11.282	0	32.889	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	35.20	0		1	11.282	0	32.856	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	35.40	0		1	11.272	0	32.865	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	35.60	0		1	11.282	0	32.856	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	35.80	0		1	11.292	0	32.88	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	36.00	0		1	11.282	0	32.872	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	36.20	0		1	11.292	0	32.847	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	36.40	0		1	11.292	0	32.879	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	36.60	0		1	11.292	0	32.879	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	36.80	0		1	11.292	0	32.863	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	37.00	0		1	11.292	0	32.863	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	37.20	0		1	11.292	0	32.879	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	37.40	0		1	11.282	0	32.888	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	37.60	0		1	11.272	0	32.88	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	37.80	0		1	11.282	0	32.871	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	38.00	0		1	11.262	0	32.889	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	38.20	0		1	11.272	0	32.88	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	38.40	0		1	11.262	0	32.905	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	38.60	0		1	11.262	0	32.889	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	38.80	0		1	11.252	0	32.898	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	39.00	0		1	11.252	0	32.898	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	39.20	0		1	11.242	0	32.923	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	39.40	0		1	11.242	0	32.906	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	39.60	0		1	11.232	0	32.915	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	39.80	0		1	11.242	0	32.923	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	40.00	0		1	11.242	0	32.939	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	40.20	0		1	11.242	0	32.922	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	40.40	0		1	11.242	0	32.939	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	40.60	0		1	11.242	0	32.955	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	40.80	0		1	11.242	0	32.955	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	41.00	0		1	11.242	0	32.955	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	41.20	0		1	11.252	0	32.946	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	41.40	0		1	11.262	0	32.953	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	41.60	0		1	11.252	0	32.946	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	41.80	0		1	11.252	0	32.945	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	42.00	0		1	11.262	0	32.936	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	42.20	0		1	11.252	0	32.945	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	42.40	0		1	11.262	0	32.953	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	42.60	0		1	11.262	0	32.936	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	42.80	0		1	11.262	0	32.952	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	43.00	0		1	11.262	0	32.936	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	43.20	0		1	11.262	0	32.936	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	43.40	0		1	11.262	0	32.936	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	43.60	0		1	11.262	0	32.936	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	43.80	0		1	11.252	0	32.945	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	44.00	0		1	11.252	0	32.944	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	44.20	0		1	11.242	0	32.953	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	44.40	0		1	11.242	0	32.953	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	44.80	0		1	11.232	0	32.962	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	45.20	0		1	11.232	0	32.962	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	45.40	0		1	11.232	0	32.962	0	3.4	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	45.60	0		1	11.232	0	32.962	0	3.3	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	45.80	0		1	11.232	0	32.978	0	3.3	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	46.00	0		1	11.242	0	32.969	0	3.3	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	46.20	0		1	11.242	0	32.985	0	3.3	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	46.40	0		1	11.242	0	32.985	0	3.3	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	46.60	0		1	11.242	0	32.985	0	3.3	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	46.80	0		1	11.242	0	32.985	0	3.3	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	47.00	0		1	11.242	0	32.985	0	3.3	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	47.20	0		1	11.242	0	33.001	0	3.3	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	47.40	0		1	11.242	0	32.985	0	3.2	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	47.60	0		1	11.242	0	33.001	0	3.2	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	47.80	0		1	11.242	0	33.001	0	3.2	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	48.00	0		1	11.242	0	33.001	0	3.2	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	48.20	0		1	11.242	0	33.017	0	3.2	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	48.40	0		1	11.252	0	33.041	0	3.2	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	48.60	0		1	11.262	0	33.032	0	3.3	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	48.80	0		1	11.262	0	33.032	0	3.3	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	49.00	0		1	11.282	0	33.03	0	3.3	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	49.20	0		1	11.282	0	33.03	0	3.3	0
2699	2252	*	2020	12	1	11	6	12.7500	55.8667	50	0	9.8	0	49.40	0		1	11.282	0	33.046	0	3.3	0
2699	2312	*	2020	12	14	11	43	12.7500	55.8667	51	0	9.7	0	0.20	0		1	6.954	0	8.656	0	7.8	0
2699	2312	*	2020	12	14	11	43	12.7500	55.8667	51	0	9.7	0	0.40	0		1	6.964	0	8.653	0	7.8	0
2699	2312	*	2020	12	14	11	43	12.7500	55.8667	51	0	9.7	0	0.60	0		1	6.954	0	8.655	0	7.8	0
2699	2312	*	2020	12	14	11	43	12.7500	55.8667	51	0	9.7	0	0.80	0		1	6.954	0	8.671	0	7.8	0
2699	2312	*	2020	12	14	11	43	12.7500	55.8667	51	0	9.7	0	1.00	0		1	6.954	0	8.64	0	7.8	0
2699	2312	*	2020	12	14	11	43	12.7500	55.8667	51	0	9.7	0	1.20	0		1	6.954	0	8.655	0	7.8	0
2699	2312	*	2020	12	14	11	43	12.7500	55.8667	51	0	9.7	0	1.40	0		1	6.954	0	8.655	0	7.8	0
2699	2312	*	2020	12	14	11	43	12.7500	55.8667	51	0	9.7	0	1.60	0		1	6.954	0	8.655	0	8	0
2699	2312	*	2020	12	14	11	43	12.7500	55.8667	51	0	9.7	0	1.80	0		1	6.954	0	8.655	0	8	0
2699	2312	*	2020	12	14	11	43	12.7500	55.8667	51	0	9.7	0	2.00	0		1	6.954	0	8.655	0	8	0
2699	2312	*	2020	12	14	11	43	12.7500	55.8667	51	0	9.7	0	2.20	0		1	6.954	0	8.655	0	8	0
2699	2312	*	2020	12	14	11	43	12.7500	55.8667	51	0	9.7	0	2.40	0		1	6.954	0	8.655	0	7.8	0
2699	2312	*	2020	12	14	11	43	12.7500	55.8667	51	0	9.7	0	2.60	0		1	6.954	0	8.639	0	8	0
2699	2312	*	2020	12	14	11	43	12.7500	55.8667	51	0	9.7	0	2.80	0		1	6.954	0	8.655	0	8	0
2699	2312	*	2020	12	14	11	43	12.7500	55.8667	51	0	9.7	0	3.00	0		1	6.954	0	8.639	0	8	0
2699	2312	*	2020	12	14	11	43	12.7500	55.8667	51	0	9.7	0	3.20	0		1	6.954	0	8.655	0	8	0
2699	2312	*	2020	12	14	11	43	12.7500	55.8667	51	0	9.7	0	3.40	0		1	6.945	0	8.658	0	8	0
2699	2312	*	2020	12	14	11	43	12.7500	55.8667	51	0	9.7	0	3.60	0		1	6.954	0	8.655	0	8	0
2699	2312	*	2020	12	14	11	43	12.7500	55.8667	51	0	9.7	0	3.80	0		1	6.954	0	8.655	0	7.8	0
2699	2312	*	2020	12	14	11	43	12.7500	55.8667	51	0	9.7	0	4.00	0		1	6.954	0	8.655	0	7.8	0
