Cruise	Station	Type	Year	Month	Day	Hour	Minute	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	QV:ODV:Bot Depth [m]	Depth [m]	QV:ODV:Depth [m]	Pressure [dbar]	QV:ODV:Pressure [dbar]	Temperature [degC]	QV:ODV:Temperature [degC]	Practical Salinity [dmnless]	QV:ODV:Practical Salinity [dmnless]	Dissolved Oxygen [ml/l]	QV:ODV:Dissolved Oxygen [ml/l]
34AR	0206	*	2011	7	13	10	16	19.1885	59.0958	54	0	1	0		1	17.1439	0	5.426	0	7.47	0
34AR	0206	*	2011	7	13	10	16	19.1885	59.0958	54	0	5	0		1	16.8158	0	5.424	0	7.43	0
34AR	0206	*	2011	7	13	10	16	19.1885	59.0958	54	0	10	0		1	11.3377	0	5.3472	0	7.86	0
34AR	0206	*	2011	7	13	10	16	19.1885	59.0958	54	0	15	0		1	6.6014	0	5.6246	0	8.06	0
34AR	0206	*	2011	7	13	10	16	19.1885	59.0958	54	0	20	0		1	4.93	0	5.91	0	8.27	0
34AR	0206	*	2011	7	13	10	16	19.1885	59.0958	54	0	30	0		1	4.402	0	6.6214	0	8.27	0
34AR	0206	*	2011	7	13	10	16	19.1885	59.0958	54	0	40	0		1	2.8156	0	7.0815	0	9.02	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	0.5	0	0.5	0	8.8784	0	5.7287	0	8.65	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	1	0	1	0	8.8639	0	5.729	0	8.62	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	1.5	0	1.5	0	8.8907	0	5.7279	0	8.61	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	2	0	2	0	8.8953	0	5.7273	0	8.57	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	2.5	0	2.5	0	8.8829	0	5.7278	0	8.50	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	3	0	3	0	8.8788	0	5.7281	0	8.56	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	3.5	0	3.5	0	8.8704	0	5.729	0	8.61	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	4	0	4	0	8.878	0	5.7274	0	8.63	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	4.5	0	4.5	0	8.7401	0	5.735	0	8.67	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	5	0	5	0	8.7222	0	5.7366	0	8.69	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	5.4	0	5.5	0	8.7208	0	5.7367	0	8.68	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	6	0	6	0	8.7142	0	5.737	0	8.68	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	6.4	0	6.5	0	8.6989	0	5.7376	0	8.67	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	7	0	7	0	8.6968	0	5.7381	0	8.64	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	7.4	0	7.5	0	8.6773	0	5.7381	0	8.65	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	8	0	8	0	8.6634	0	5.7387	0	8.69	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	8.4	0	8.5	0	8.6535	0	5.7392	0	8.68	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	9	0	9	0	8.6485	0	5.7388	0	8.65	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	9.4	0	9.5	0	8.6045	0	5.7392	0	8.71	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	10	0	10	0	8.5291	0	5.7481	0	8.80	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	10.4	0	10.5	0	8.4052	0	5.777	0	8.85	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	11	0	11	0	8.2459	0	5.8189	0	8.95	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	11.4	0	11.5	0	7.9948	0	5.8889	0	9.04	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	12	0	12	0	7.7439	0	5.957	0	9.08	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	12.4	0	12.5	0	7.4864	0	6.0168	0	9.12	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	13	0	13	0	7.2043	0	6.0853	0	9.11	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	13.4	0	13.5	0	7.1284	0	6.1145	0	9.13	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	14	0	14	0	6.9983	0	6.1621	0	9.00	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	14.4	0	14.5	0	6.9804	0	6.1788	0	8.89	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	15	0	15	0	6.6206	0	6.1968	0	8.80	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	15.4	0	15.5	0	6.5793	0	6.2102	0	8.72	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	16	0	16	0	6.5894	0	6.2197	0	8.67	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	16.3	0	16.5	0	6.6161	0	6.239	0	8.64	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	17	0	17	0	6.6256	0	6.2586	0	8.65	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	17.3	0	17.5	0	6.6396	0	6.2773	0	8.66	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	18	0	18	0	6.722	0	6.3143	0	8.67	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	18.3	0	18.5	0	6.7361	0	6.3299	0	8.69	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	19	0	19	0	6.7408	0	6.3385	0	8.71	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	19.3	0	19.5	0	6.7647	0	6.3545	0	8.69	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	20	0	20	0	6.7447	0	6.373	0	8.66	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	20.3	0	20.5	0	6.6491	0	6.3906	0	8.62	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	21	0	21	0	6.6188	0	6.412	0	8.60	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	21.3	0	21.5	0	6.6102	0	6.4255	0	8.59	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	22	0	22	0	6.6037	0	6.4282	0	8.56	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	22.3	0	22.5	0	6.5696	0	6.4381	0	8.59	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	23	0	23	0	6.4619	0	6.4628	0	8.61	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	23.3	0	23.5	0	6.4998	0	6.4848	0	8.56	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	24	0	24	0	6.5206	0	6.4916	0	8.53	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	24.3	0	24.5	0	6.5163	0	6.4935	0	8.55	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	25	0	25	0	6.5124	0	6.4943	0	8.57	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	25.3	0	25.5	0	6.4901	0	6.4969	0	8.57	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	26	0	26	0	6.4745	0	6.5044	0	8.56	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	26.3	0	26.5	0	6.474	0	6.5082	0	8.56	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	27	0	27	0	6.4748	0	6.5121	0	8.57	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	27.2	0	27.5	0	6.464	0	6.5162	0	8.57	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	28	0	28	0	6.4485	0	6.5186	0	8.55	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	28.2	0	28.5	0	6.4085	0	6.5215	0	8.54	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	29	0	29	0	6.3611	0	6.5261	0	8.56	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	29.2	0	29.5	0	6.3184	0	6.5325	0	8.57	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	30	0	30	0	6.2941	0	6.5375	0	8.56	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	30.2	0	30.5	0	6.2442	0	6.5433	0	8.57	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	31	0	31	0	6.1626	0	6.5498	0	8.59	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	31.2	0	31.5	0	6.1469	0	6.5512	0	8.60	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	32	0	32	0	6.1028	0	6.5538	0	8.62	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	32.2	0	32.5	0	6.0225	0	6.5667	0	8.56	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	33	0	33	0	5.9041	0	6.581	0	8.54	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	33.2	0	33.5	0	5.6354	0	6.6157	0	8.47	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	34	0	34	0	5.4816	0	6.6447	0	8.40	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	34.2	0	34.5	0	5.2654	0	6.6805	0	8.36	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	35	0	35	0	5.1499	0	6.6989	0	8.36	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	35.2	0	35.5	0	5.0935	0	6.7087	0	8.36	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	36	0	36	0	5.0302	0	6.7214	0	8.33	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	36.2	0	36.5	0	4.9358	0	6.7395	0	8.33	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	37	0	37	0	4.7946	0	6.7665	0	8.31	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	37.1	0	37.5	0	4.7392	0	6.7775	0	8.27	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	38	0	38	0	4.6352	0	6.8065	0	8.28	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	38.1	0	38.5	0	4.5589	0	6.8372	0	8.28	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	39	0	39	0	4.5667	0	6.8711	0	8.24	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	39.1	0	39.5	0	4.4774	0	6.8988	0	8.18	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	40	0	40	0	4.4021	0	6.9386	0	7.97	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	40.1	0	40.5	0	4.406	0	7.0045	0	7.71	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	41	0	41	0	4.2484	0	7.0588	0	7.62	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	41.1	0	41.5	0	4.0072	0	7.0831	0	7.62	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	42	0	42	0	3.9378	0	7.1008	0	7.65	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	42.1	0	42.5	0	3.8052	0	7.1419	0	7.65	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	43	0	43	0	3.7125	0	7.1814	0	7.63	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	43.1	0	43.5	0	3.6559	0	7.2106	0	7.60	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	44	0	44	0	3.6276	0	7.2475	0	7.54	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	44.1	0	44.5	0	3.6388	0	7.278	0	7.43	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	45	0	45	0	3.6489	0	7.3019	0	7.34	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	45.1	0	45.5	0	3.6661	0	7.3271	0	7.25	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	46	0	46	0	3.6776	0	7.369	0	7.13	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	46.1	0	46.5	0	3.674	0	7.4092	0	7.00	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	47	0	47	0	3.6696	0	7.4445	0	6.91	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	47.1	0	47.5	0	3.6851	0	7.5035	0	6.77	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	48	0	48	0	3.7764	0	7.5577	0	6.56	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	48.0	0	48.5	0	3.8292	0	7.5955	0	6.36	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	49	0	49	0	3.8768	0	7.6296	0	6.19	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	49.0	0	49.5	0	3.9772	0	7.687	0	5.97	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	50	0	50	0	4.0669	0	7.7538	0	5.73	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	50.0	0	50.5	0	4.1055	0	7.856	0	5.49	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	51	0	51	0	4.1431	0	7.9056	0	5.26	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	51.0	0	51.5	0	4.1907	0	7.9462	0	5.08	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	52	0	52	0	4.2106	0	7.9864	0	4.94	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	52.0	0	52.5	0	4.2331	0	8.0276	0	4.79	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	52	0	53	0	4.2696	0	8.1003	0	4.60	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	53.0	0	53.5	0	4.3388	0	8.1954	0	4.33	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	53	0	54	0	4.4565	0	8.3412	0	3.95	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	54.0	0	54.5	0	4.5239	0	8.4272	0	3.61	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	54	0	55	0	4.5378	0	8.441	0	3.42	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	55.0	0	55.5	0	4.553	0	8.4614	0	3.33	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	55	0	56	0	4.5665	0	8.4868	0	3.20	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	56.0	0	56.5	0	4.6999	0	8.7134	0	2.82	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	56	0	57	0	4.7937	0	8.8824	0	2.34	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	57.0	0	57.5	0	4.8743	0	9.0334	0	1.96	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	57	0	58	0	4.9404	0	9.1645	0	1.62	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	57.9	0	58.5	0	5.0246	0	9.2688	0	1.25	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	58	0	59	0	5.0719	0	9.3179	0	0.95	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	58.9	0	59.5	0	5.0876	0	9.3375	0	0.80	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	59	0	60	0	5.0975	0	9.3621	0	0.74	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	59.9	0	60.5	0	5.1138	0	9.3965	0	0.68	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	60	0	61	0	5.1311	0	9.4224	0	0.59	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	60.9	0	61.5	0	5.1487	0	9.454	0	0.45	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	61	0	62	0	5.1658	0	9.4807	0	0.31	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	61.9	0	62.5	0	5.1903	0	9.5391	0	0.23	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	62	0	63	0	5.2273	0	9.6008	0	0.18	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	62.9	0	63.5	0	5.2533	0	9.6754	0	0.14	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	63	0	64	0	5.2611	0	9.6973	0	0.13	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	63.9	0	64.5	0	5.265	0	9.7151	0	0.12	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	64	0	65	0	5.2679	0	9.728	0	0.12	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	64.9	0	65.5	0	5.2695	0	9.738	0	0.13	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	65	0	66	0	5.2735	0	9.754	0	0.13	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	65.9	0	66.5	0	5.2807	0	9.7654	0	0.12	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	66	0	67	0	5.2845	0	9.7719	0	0.12	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	66.9	0	67.5	0	5.2925	0	9.7948	0	0.12	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	67	0	68	0	5.2979	0	9.8121	0	0.12	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	67.8	0	68.5	0	5.3063	0	9.8248	0	0.11	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	68	0	69	0	5.3215	0	9.8616	0	0.11	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	68.8	0	69.5	0	5.331	0	9.8821	0	0.11	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	69	0	70	0	5.3358	0	9.9035	0	0.11	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	69.8	0	70.5	0	5.3438	0	9.9321	0	0.10	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	70	0	71	0	5.3485	0	9.9471	0	0.10	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	70.8	0	71.5	0	5.3529	0	9.9607	0	0.10	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	71	0	72	0	5.3554	0	9.9676	0	0.10	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	71.8	0	72.5	0	5.3662	0	9.9999	0	0.10	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	72	0	73	0	5.3783	0	10.032	0	0.09	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	72.8	0	73.5	0	5.3934	0	10.0606	0	0.09	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	73	0	74	0	5.4055	0	10.08	0	0.09	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	73.8	0	74.5	0	5.4149	0	10.1048	0	0.09	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	74	0	75	0	5.4377	0	10.1526	0	0.09	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	74.8	0	75.5	0	5.4456	0	10.165	0	0.09	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	75	0	76	0	5.4606	0	10.194	0	0.09	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	75.8	0	76.5	0	5.4629	0	10.1962	0	0.09	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	76	0	77	0	5.4667	0	10.2009	0	0.09	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	76.8	0	77.5	0	5.472	0	10.21	0	0.09	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	77	0	78	0	5.4839	0	10.2309	0	0.08	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	77.8	0	78.5	0	5.5003	0	10.2545	0	0.08	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	78	0	79	0	5.5381	0	10.3202	0	0.08	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	78.7	0	79.5	0	5.5523	0	10.3517	0	0.08	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	79	0	80	0	5.5698	0	10.3997	0	0.08	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	79.7	0	80.5	0	5.6469	0	10.5764	0	0.08	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	80	0	81	0	5.6712	0	10.6226	0	0.07	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	80.7	0	81.5	0	5.6796	0	10.6405	0	0.07	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	81	0	82	0	5.6872	0	10.6508	0	0.08	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	81.7	0	82.5	0	5.6923	0	10.6626	0	0.08	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	82	0	83	0	5.6964	0	10.6699	0	0.08	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	82.7	0	83.5	0	5.6983	0	10.6741	0	0.08	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	83	0	84	0	5.7003	0	10.6784	0	0.08	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	83.7	0	84.5	0	5.7033	0	10.6842	0	0.08	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	84	0	85	0	5.7043	0	10.6862	0	0.08	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	84.7	0	85.5	0	5.7046	0	10.6865	0	0.07	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	85	0	86	0	5.7046	0	10.6865	0	0.07	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	85.7	0	86.5	0	5.7047	0	10.6865	0	0.08	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	86	0	87	0	5.705	0	10.6868	0	0.07	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	86.7	0	87.5	0	5.7056	0	10.6882	0	0.07	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	87	0	88	0	5.7058	0	10.6885	0	0.07	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	87.7	0	88.5	0	5.706	0	10.689	0	0.07	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	88	0	89	0	5.7069	0	10.6902	0	0.07	0
34AR	0282	*	2016	5	22	10	24	19.1668	58.9318		1	88.6	0	89.5	0	5.7059	0	10.6881	0	0.07	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	2	0	2	0	13.2658	0	6.3965	0	7.46	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	2.5	0	2.5	0	13.2572	0	6.3968	0	7.50	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	3	0	3	0	13.2529	0	6.397	0	7.51	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	3.5	0	3.5	0	13.2572	0	6.3966	0	7.50	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	4	0	4	0	13.2531	0	6.3967	0	7.50	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	4.5	0	4.5	0	13.2455	0	6.397	0	7.49	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	5	0	5	0	13.2443	0	6.3972	0	7.49	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	5.4	0	5.5	0	13.2317	0	6.3982	0	7.49	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	6	0	6	0	13.2304	0	6.3984	0	7.48	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	6.4	0	6.5	0	13.2314	0	6.3983	0	7.45	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	7	0	7	0	13.2125	0	6.4001	0	7.47	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	7.4	0	7.5	0	13.2196	0	6.3994	0	7.48	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	8	0	8	0	13.1819	0	6.4037	0	7.48	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	8.4	0	8.5	0	13.1111	0	6.4123	0	7.46	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	9	0	9	0	13.1035	0	6.4136	0	7.44	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	9.4	0	9.5	0	13.0769	0	6.4171	0	7.40	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	10	0	10	0	13.0607	0	6.4194	0	7.38	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	10.4	0	10.5	0	13.0535	0	6.4201	0	7.37	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	11	0	11	0	13.0315	0	6.423	0	7.35	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	11.4	0	11.5	0	13.0202	0	6.427	0	7.35	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	12	0	12	0	13.0157	0	6.4291	0	7.33	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	12.4	0	12.5	0	13.0157	0	6.4322	0	7.32	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	13	0	13	0	13.0175	0	6.4351	0	7.30	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	13.4	0	13.5	0	13.0164	0	6.439	0	7.28	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	14	0	14	0	13.0113	0	6.4407	0	7.28	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	14.4	0	14.5	0	13.0163	0	6.4433	0	7.28	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	15	0	15	0	13.0204	0	6.4448	0	7.28	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	15.4	0	15.5	0	13.0218	0	6.4459	0	7.28	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	16	0	16	0	13.0119	0	6.4457	0	7.27	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	16.3	0	16.5	0	13.0127	0	6.4471	0	7.27	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	17	0	17	0	13.0099	0	6.4477	0	7.28	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	17.3	0	17.5	0	12.9934	0	6.4472	0	7.30	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	18	0	18	0	12.9546	0	6.4457	0	7.29	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	18.3	0	18.5	0	12.8809	0	6.4447	0	7.25	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	19	0	19	0	12.6991	0	6.4541	0	7.24	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	19.3	0	19.5	0	12.4554	0	6.4731	0	7.25	0
34AR	0354	*	2016	6	19	14	8	19.1680	58.9322		1	20	0	20	0	12.3491	0	6.481	0	7.25	0
